[2024-12-14 18:09:01] [class-ss-archive-creation-job.php:97] Starting a job; no job is presently running
[2024-12-14 18:09:01] [class-ss-archive-creation-job.php:98] Here's our task list: setup, fetch_urls, generate_404, transfer_files_locally, wrapup
[2024-12-14 18:09:02] [class-ss-archive-creation-job.php:116] Pushing first task to queue: setup
[2024-12-14 18:09:02] [class-ss-archive-creation-job.php:172] Current task: setup
[2024-12-14 18:09:02] [class-ss-archive-creation-job.php:182] Performing task: setup
[2024-12-14 18:09:02] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-12-14 18:09:03] [class-ss-setup-task.php:33] Creating archive directory: C:\xampp\htdocs\dawipayan.wp/wp-content/uploads\simply-static\temp-files/simply-static-1-1734199741\
[2024-12-14 18:09:03] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost:8080/dawipayan.wp/
[2024-12-14 18:09:31] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-14 18:09:31] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\USER\AppData\Local\Temp/675dc9dbecae4-8RakeM.tmp
[2024-12-14 18:09:31] [class-ss-page-handler.php:38] URL Prepared:http://localhost:8080/dawipayan.wp/wp-content/plugins/elementor/assets/js/fd6a00ae23a1bc2c6190.bundle.js?simply_static_page=1680
[2024-12-14 18:09:31] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost:8080/dawipayan.wp/wp-content/plugins/elementor/assets/js/fd6a00ae23a1bc2c6190.bundle.js?simply_static_page=1680
[2024-12-14 18:09:31] [class-ss-url-fetcher.php:103] Filesize: 44956 bytes
[2024-12-14 18:09:31] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-14 18:09:31] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/fd6a00ae23a1bc2c6190.bundle.js
[2024-12-14 18:09:31] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\USER\AppData\Local\Temp/675dc9dbecae4-8RakeM.tmp to C:\xampp\htdocs\dawipayan.wp/wp-content/uploads\simply-static\temp-files/simply-static-1-1734199741/wp-content/plugins/elementor/assets/js/fd6a00ae23a1bc2c6190.bundle.js
[2024-12-14 18:09:31] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-14 18:09:31] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-14 18:09:31] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-14 18:09:32] [class-ss-page.php:119] Checking Content Identical:8ef8ffa934c676aeaf9db8ccb46f9e2356d28e24===. Value: FALSE
[2024-12-14 18:09:32] [class-ss-fetch-urls-task.php:72] URL: http://localhost:8080/dawipayan.wp/wp-content/plugins/elementor/assets/js/floating-bars.1ebb83f158244b35bda6.bundle.js
[2024-12-14 18:09:32] [class-ss-task.php:58] [PAGES STATUS] Remaining:4; Total: 636
[2024-12-14 18:09:32] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-14 18:09:32] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\USER\AppData\Local\Temp/675dc9dc01190-ED0GWn.tmp
[2024-12-14 18:09:32] [class-ss-page-handler.php:38] URL Prepared:http://localhost:8080/dawipayan.wp/wp-content/plugins/elementor/assets/js/floating-bars.1ebb83f158244b35bda6.bundle.js?simply_static_page=1681
[2024-12-14 18:09:32] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost:8080/dawipayan.wp/wp-content/plugins/elementor/assets/js/floating-bars.1ebb83f158244b35bda6.bundle.js?simply_static_page=1681
[2024-12-14 18:09:32] [class-ss-url-fetcher.php:103] Filesize: 18050 bytes
[2024-12-14 18:09:32] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-14 18:09:32] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/floating-bars.1ebb83f158244b35bda6.bundle.js
[2024-12-14 18:09:32] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\USER\AppData\Local\Temp/675dc9dc01190-ED0GWn.tmp to C:\xampp\htdocs\dawipayan.wp/wp-content/uploads\simply-static\temp-files/simply-static-1-1734199741/wp-content/plugins/elementor/assets/js/floating-bars.1ebb83f158244b35bda6.bundle.js
[2024-12-14 18:09:32] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-14 18:09:32] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-14 18:09:32] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-14 18:09:32] [class-ss-page.php:119] Checking Content Identical:423b3f885f83135c6d950d9d35776641fc8376bf===. Value: FALSE
[2024-12-14 18:09:32] [class-ss-fetch-urls-task.php:72] URL: http://localhost:8080/dawipayan.wp/wp-content/plugins/elementor/assets/js/floating-bars.e4547b87bc6fb09381ca.bundle.min.js
[2024-12-14 18:09:32] [class-ss-task.php:58] [PAGES STATUS] Remaining:3; Total: 636
[2024-12-14 18:09:32] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-14 18:09:32] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\USER\AppData\Local\Temp/675dc9dc080f7-ZN2Hky.tmp
[2024-12-14 18:09:32] [class-ss-page-handler.php:38] URL Prepared:http://localhost:8080/dawipayan.wp/wp-content/plugins/elementor/assets/js/floating-bars.e4547b87bc6fb09381ca.bundle.min.js?simply_static_page=1682
[2024-12-14 18:09:32] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost:8080/dawipayan.wp/wp-content/plugins/elementor/assets/js/floating-bars.e4547b87bc6fb09381ca.bundle.min.js?simply_static_page=1682
[2024-12-14 18:09:32] [class-ss-url-fetcher.php:103] Filesize: 9153 bytes
[2024-12-14 18:09:32] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-14 18:09:32] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/floating-bars.e4547b87bc6fb09381ca.bundle.min.js
[2024-12-14 18:09:32] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\USER\AppData\Local\Temp/675dc9dc080f7-ZN2Hky.tmp to C:\xampp\htdocs\dawipayan.wp/wp-content/uploads\simply-static\temp-files/simply-static-1-1734199741/wp-content/plugins/elementor/assets/js/floating-bars.e4547b87bc6fb09381ca.bundle.min.js
[2024-12-14 18:09:32] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-14 18:09:32] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-14 18:09:32] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-14 18:09:32] [class-ss-page.php:119] Checking Content Identical:378ed161b32f9807dc019c6fcbe96ead7b28e66f===. Value: FALSE
[2024-12-14 18:09:32] [class-ss-fetch-urls-task.php:72] URL: http://localhost:8080/dawipayan.wp/wp-content/plugins/elementor/assets/js/floating-elements-modal.js
[2024-12-14 18:09:32] [class-ss-task.php:58] [PAGES STATUS] Remaining:2; Total: 636
[2024-12-14 18:09:32] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-14 18:09:32] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\USER\AppData\Local\Temp/675dc9dc0f27a-6TB973.tmp
[2024-12-14 18:09:32] [class-ss-page-handler.php:38] URL Prepared:http://localhost:8080/dawipayan.wp/wp-content/plugins/elementor/assets/js/floating-elements-modal.js?simply_static_page=1683
[2024-12-14 18:09:32] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost:8080/dawipayan.wp/wp-content/plugins/elementor/assets/js/floating-elements-modal.js?simply_static_page=1683
[2024-12-14 18:09:32] [class-ss-url-fetcher.php:103] Filesize: 36544 bytes
[2024-12-14 18:09:32] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-14 18:09:32] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/floating-elements-modal.js
[2024-12-14 18:09:32] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\USER\AppData\Local\Temp/675dc9dc0f27a-6TB973.tmp to C:\xampp\htdocs\dawipayan.wp/wp-content/uploads\simply-static\temp-files/simply-static-1-1734199741/wp-content/plugins/elementor/assets/js/floating-elements-modal.js
[2024-12-14 18:09:32] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-14 18:09:32] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-14 18:09:32] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-14 18:09:32] [class-ss-page.php:119] Checking Content Identical:7e1a2f5564ecce9e2090f69df1ad150dbaaab7b2===. Value: FALSE
[2024-12-14 18:09:32] [class-ss-fetch-urls-task.php:72] URL: http://localhost:8080/dawipayan.wp/wp-content/plugins/elementor/assets/js/floating-elements-modal.min.js
[2024-12-14 18:09:32] [class-ss-task.php:58] [PAGES STATUS] Remaining:1; Total: 636
[2024-12-14 18:09:32] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-14 18:09:32] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\USER\AppData\Local\Temp/675dc9dc17d42-ZWzuAG.tmp
[2024-12-14 18:09:32] [class-ss-page-handler.php:38] URL Prepared:http://localhost:8080/dawipayan.wp/wp-content/plugins/elementor/assets/js/floating-elements-modal.min.js?simply_static_page=1684
[2024-12-14 18:09:32] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost:8080/dawipayan.wp/wp-content/plugins/elementor/assets/js/floating-elements-modal.min.js?simply_static_page=1684
[2024-12-14 18:09:32] [class-ss-url-fetcher.php:103] Filesize: 15204 bytes
[2024-12-14 18:09:32] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-14 18:09:32] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/floating-elements-modal.min.js
[2024-12-14 18:09:32] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\USER\AppData\Local\Temp/675dc9dc17d42-ZWzuAG.tmp to C:\xampp\htdocs\dawipayan.wp/wp-content/uploads\simply-static\temp-files/simply-static-1-1734199741/wp-content/plugins/elementor/assets/js/floating-elements-modal.min.js
[2024-12-14 18:09:32] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-14 18:09:32] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-14 18:09:32] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-14 18:09:32] [class-ss-page.php:119] Checking Content Identical:b757eb128619ddc7990b652849891df92dd3c1f8===. Value: FALSE
[2024-12-14 18:09:32] [class-ss-task.php:44] Status message: [fetch_urls] Fetched 300 of 636 pages/files
[2024-12-14 18:09:32] [class-ss-archive-creation-job.php:212] We're not done with the fetch_urls task yet
[2024-12-14 18:09:32] [class-ss-archive-creation-job.php:172] Current task: fetch_urls
[2024-12-14 18:09:32] [class-ss-archive-creation-job.php:182] Performing task: fetch_urls
[2024-12-14 18:09:32] [class-ss-fetch-urls-task.php:69] Total pages: 636; Pages remaining: 286
[2024-12-14 18:09:32] [class-ss-fetch-urls-task.php:72] URL: http://localhost:8080/dawipayan.wp/wp-content/plugins/elementor/assets/js/frontend-modules.js
[2024-12-14 18:09:32] [class-ss-task.php:58] [PAGES STATUS] Remaining:50; Total: 636
[2024-12-14 18:09:32] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-14 18:09:32] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\USER\AppData\Local\Temp/675dc9dc23359-NfuxS8.tmp
[2024-12-14 18:09:32] [class-ss-page-handler.php:38] URL Prepared:http://localhost:8080/dawipayan.wp/wp-content/plugins/elementor/assets/js/frontend-modules.js?simply_static_page=1685
[2024-12-14 18:09:32] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost:8080/dawipayan.wp/wp-content/plugins/elementor/assets/js/frontend-modules.js?simply_static_page=1685
[2024-12-14 18:09:32] [class-ss-url-fetcher.php:103] Filesize: 168594 bytes
[2024-12-14 18:09:32] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-14 18:09:32] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/frontend-modules.js
[2024-12-14 18:09:32] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\USER\AppData\Local\Temp/675dc9dc23359-NfuxS8.tmp to C:\xampp\htdocs\dawipayan.wp/wp-content/uploads\simply-static\temp-files/simply-static-1-1734199741/wp-content/plugins/elementor/assets/js/frontend-modules.js
[2024-12-14 18:09:32] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-14 18:09:32] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-14 18:09:32] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-14 18:09:32] [class-ss-page.php:119] Checking Content Identical:0b589fa45f3ed302ae792beab63c9fe410105d67===. Value: FALSE
[2024-12-14 18:09:32] [class-ss-fetch-urls-task.php:72] URL: http://localhost:8080/dawipayan.wp/wp-content/plugins/elementor/assets/js/frontend-modules.min.js
[2024-12-14 18:09:32] [class-ss-task.php:58] [PAGES STATUS] Remaining:49; Total: 636
[2024-12-14 18:09:32] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-14 18:09:32] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\USER\AppData\Local\Temp/675dc9dc2f80b-yAIuCT.tmp
[2024-12-14 18:09:32] [class-ss-page-handler.php:38] URL Prepared:http://localhost:8080/dawipayan.wp/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?simply_static_page=1686
[2024-12-14 18:09:32] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost:8080/dawipayan.wp/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?simply_static_page=1686
[2024-12-14 18:09:32] [class-ss-url-fetcher.php:103] Filesize: 54824 bytes
[2024-12-14 18:09:32] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-14 18:09:32] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/frontend-modules.min.js
[2024-12-14 18:09:32] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\USER\AppData\Local\Temp/675dc9dc2f80b-yAIuCT.tmp to C:\xampp\htdocs\dawipayan.wp/wp-content/uploads\simply-static\temp-files/simply-static-1-1734199741/wp-content/plugins/elementor/assets/js/frontend-modules.min.js
[2024-12-14 18:09:32] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-14 18:09:32] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-14 18:09:32] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-14 18:09:32] [class-ss-page.php:119] Checking Content Identical:64f71b0b01bcb3604ab219bafbb9d2216b5ca1a1===. Value: FALSE
[2024-12-14 18:09:32] [class-ss-fetch-urls-task.php:72] URL: http://localhost:8080/dawipayan.wp/wp-content/plugins/elementor/assets/js/frontend.js
[2024-12-14 18:09:32] [class-ss-task.php:58] [PAGES STATUS] Remaining:48; Total: 636
[2024-12-14 18:09:32] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-14 18:09:32] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\USER\AppData\Local\Temp/675dc9dc3b7a1-5zcRRS.tmp
[2024-12-14 18:09:32] [class-ss-page-handler.php:38] URL Prepared:http://localhost:8080/dawipayan.wp/wp-content/plugins/elementor/assets/js/frontend.js?simply_static_page=1687
[2024-12-14 18:09:32] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost:8080/dawipayan.wp/wp-content/plugins/elementor/assets/js/frontend.js?simply_static_page=1687
[2024-12-14 18:09:32] [class-ss-url-fetcher.php:103] Filesize: 111330 bytes
[2024-12-14 18:09:32] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-14 18:09:32] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/frontend.js
[2024-12-14 18:09:32] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\USER\AppData\Local\Temp/675dc9dc3b7a1-5zcRRS.tmp to C:\xampp\htdocs\dawipayan.wp/wp-content/uploads\simply-static\temp-files/simply-static-1-1734199741/wp-content/plugins/elementor/assets/js/frontend.js
[2024-12-14 18:09:32] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-14 18:09:32] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-14 18:09:32] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-14 18:09:32] [class-ss-page.php:119] Checking Content Identical:30259083ec0925f9c1fba2accabae6b365f5d2d2===. Value: FALSE
[2024-12-14 18:09:32] [class-ss-fetch-urls-task.php:72] URL: http://localhost:8080/dawipayan.wp/wp-content/plugins/elementor/assets/js/frontend.min.js
[2024-12-14 18:09:32] [class-ss-task.php:58] [PAGES STATUS] Remaining:47; Total: 636
[2024-12-14 18:09:32] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-14 18:09:32] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\USER\AppData\Local\Temp/675dc9dc44fdf-l1eBrU.tmp
[2024-12-14 18:09:32] [class-ss-page-handler.php:38] URL Prepared:http://localhost:8080/dawipayan.wp/wp-content/plugins/elementor/assets/js/frontend.min.js?simply_static_page=1688
[2024-12-14 18:09:32] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost:8080/dawipayan.wp/wp-content/plugins/elementor/assets/js/frontend.min.js?simply_static_page=1688
[2024-12-14 18:09:32] [class-ss-url-fetcher.php:103] Filesize: 44127 bytes
[2024-12-14 18:09:32] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-14 18:09:32] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/frontend.min.js
[2024-12-14 18:09:32] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\USER\AppData\Local\Temp/675dc9dc44fdf-l1eBrU.tmp to C:\xampp\htdocs\dawipayan.wp/wp-content/uploads\simply-static\temp-files/simply-static-1-1734199741/wp-content/plugins/elementor/assets/js/frontend.min.js
[2024-12-14 18:09:32] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-14 18:09:32] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-14 18:09:32] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-14 18:09:32] [class-ss-page.php:119] Checking Content Identical:4bd3caaf6f85aaceab7486da14e4b3770892cb8c===. Value: FALSE
[2024-12-14 18:09:32] [class-ss-fetch-urls-task.php:72] URL: http://localhost:8080/dawipayan.wp/wp-content/plugins/elementor/assets/js/gutenberg.js
[2024-12-14 18:09:32] [class-ss-task.php:58] [PAGES STATUS] Remaining:46; Total: 636
[2024-12-14 18:09:32] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-14 18:09:32] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\USER\AppData\Local\Temp/675dc9dc4e134-CPivoV.tmp
[2024-12-14 18:09:32] [class-ss-page-handler.php:38] URL Prepared:http://localhost:8080/dawipayan.wp/wp-content/plugins/elementor/assets/js/gutenberg.js?simply_static_page=1689
[2024-12-14 18:09:32] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost:8080/dawipayan.wp/wp-content/plugins/elementor/assets/js/gutenberg.js?simply_static_page=1689
[2024-12-14 18:09:32] [class-ss-url-fetcher.php:103] Filesize: 7681 bytes
[2024-12-14 18:09:32] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-14 18:09:32] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/gutenberg.js
[2024-12-14 18:09:32] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\USER\AppData\Local\Temp/675dc9dc4e134-CPivoV.tmp to C:\xampp\htdocs\dawipayan.wp/wp-content/uploads\simply-static\temp-files/simply-static-1-1734199741/wp-content/plugins/elementor/assets/js/gutenberg.js
[2024-12-14 18:09:32] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-14 18:09:32] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
